temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,latitude,longitude
30.9,35.4,23.1,63.39,0.0,0,,0.0,0.0,,10.7,246.0,,89.0,10.0,2.2,0.0,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.020701348,101.4676992
25.0,25.0,23.9,93.36,0.0,0,,0.0,0.0,,0.0,0.0,1011.9,89.0,8.3,207.0,0.7,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.06663218,101.3818539
26.9,29.1,22.2,75.36,0.0,0,,0.0,0.0,,11.2,24.0,1014.0,89.0,7.4,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.038010431,101.401304
26.7,29.9,25.0,90.22,13.908,100,rain,0.0,0.0,,2.1,54.0,1008.7,89.0,6.3,0.0,,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK",3.08043799,101.4257286
31.3,36.6,23.7,63.9,0.0,0,,0.0,0.0,,13.0,179.0,,89.0,10.0,110.6,0.4,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.029614088,101.3876718
26.0,26.0,24.8,93.08,0.0,0,,0.0,0.0,,4.4,324.0,,89.0,6.8,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.000779918,101.3794936
33.0,38.4,23.2,56.36,0.0,0,,0.0,0.0,,5.4,206.0,1009.6,89.0,11.4,583.8,2.1,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.024639666,101.5244598
33.0,40.8,25.1,63.65,0.0,0,,0.0,0.0,,7.7,259.0,1009.1,89.0,11.0,502.8,1.8,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.049048198,101.5296961
30.0,37.3,25.9,78.53,0.0,0,,0.0,0.0,,7.6,237.0,,89.0,10.0,1.1,0.0,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.003757177,101.5005622
28.1,32.9,25.0,83.39,0.0,0,,0.0,0.0,,7.4,238.0,,89.0,10.0,455.5,1.6,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.06829044,101.4408227
25.2,25.2,21.2,78.52,0.0,0,,0.0,0.0,,5.4,314.0,,89.0,9.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2.996837647,101.5121863
31.8,37.8,24.1,63.59,0.2,100,rain,0.0,0.0,,10.3,279.0,1010.1,89.0,13.6,465.5,1.7,5,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK",3.042903963,101.4633555
24.8,24.8,23.7,93.87,0.031,100,rain,0.0,0.0,,0.2,353.0,1013.7,89.0,7.2,0.0,,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK",3.078614472,101.4675087
25.1,25.1,23.8,92.34,0.0,0,,0.0,0.0,,1.0,8.0,,89.0,6.4,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.01727899,101.5133026
27.1,30.7,24.8,87.23,0.0,0,,0.0,0.0,,2.7,324.0,,88.0,6.6,0.0,,0,,Partially cloudy,partly-cloudy-night,"WMSA,WMKK",3.014436052,101.4286872
28.4,31.3,22.2,69.21,0.0,0,,0.0,0.0,,6.5,330.0,,89.0,10.0,59.7,0.2,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.007521979,101.3977013
27.0,29.2,22.0,73.99,0.0,0,,0.0,0.0,,2.0,138.0,,89.0,10.0,425.9,1.5,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.074594212,101.5047457
26.0,26.0,22.7,82.14,6.349,100,rain,0.0,0.0,,8.6,328.0,1011.6,89.0,7.3,0.0,,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK",3.027261942,101.5091005
34.0,38.3,22.0,49.66,0.0,0,,0.0,0.0,,4.2,51.0,,89.0,10.0,758.5,2.7,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.092658818,101.4627313
30.7,36.1,24.1,68.04,0.0,0,,0.0,0.0,,10.6,268.0,1008.4,89.0,11.0,166.8,0.6,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.039149493,101.4739882
25.9,25.9,24.6,92.46,0.0,0,,0.0,0.0,,2.7,331.0,1012.8,88.2,5.8,166.4,0.6,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.01406417,101.4236187
27.0,30.6,24.9,88.35,0.0,0,,0.0,0.0,,2.1,5.0,,89.0,8.2,232.3,0.8,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.039160734,101.468911
30.1,36.4,25.0,74.11,0.0,0,,0.0,0.0,,10.9,300.0,,89.0,10.0,444.1,1.6,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.016634846,101.4835317
24.2,24.2,23.7,97.62,0.0,0,,0.0,0.0,,1.9,313.0,1011.1,88.8,9.9,127.9,0.5,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.071111375,101.5027553
29.0,34.5,25.0,79.06,0.0,0,,0.0,0.0,,4.9,167.0,,89.0,9.8,458.3,1.6,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.000549762,101.4942987
33.8,37.2,21.1,47.39,0.0,0,,0.0,0.0,,9.3,90.0,1012.5,88.0,12.2,887.8,3.2,9,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2.984293085,101.4495498
27.1,30.2,24.0,83.31,0.0,0,,0.0,0.0,,5.7,109.0,,89.0,9.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.03606566,101.5217481
28.0,32.0,24.0,78.69,0.0,0,,0.0,0.0,,0.0,0.0,,89.0,10.0,225.8,0.8,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.083477537,101.5078842
24.8,24.8,21.9,83.81,0.0,0,,0.0,0.0,,0.1,3.0,1010.3,89.0,8.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.071616067,101.5461315
24.1,24.1,23.0,93.47,0.0,0,,0.0,0.0,,0.4,6.0,,89.0,4.7,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.038726563,101.4293027
27.0,30.1,24.0,83.68,0.0,0,,0.0,0.0,,5.2,55.0,,89.0,6.5,362.0,1.3,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.025782981,101.4559884
26.7,29.4,23.8,84.19,0.0,0,,0.0,0.0,,11.2,191.0,1013.4,89.0,8.7,632.0,2.3,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.019674981,101.4336028
24.8,24.8,23.9,94.68,0.0,0,,0.0,0.0,,1.8,311.0,1011.4,89.0,6.0,75.0,0.3,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.095084935,101.5570122
28.0,32.7,25.0,83.79,0.0,0,,0.0,0.0,,2.1,100.0,,89.0,10.0,223.0,0.8,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.056645308,101.5242996
25.0,25.0,24.0,94.19,0.0,0,,0.0,0.0,,0.2,349.0,,89.0,5.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.065494518,101.5014171
26.0,26.0,24.8,93.16,0.0,0,,0.0,0.0,,3.6,123.0,,89.0,7.6,301.5,1.1,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.000481848,101.4036753
30.4,36.7,24.9,72.66,0.0,0,,0.0,0.0,,15.7,253.0,1009.8,89.0,12.3,337.6,1.2,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.084127618,101.3817297
32.0,36.8,23.0,59.32,0.0,0,,0.0,0.0,,7.4,312.0,,89.0,10.0,449.1,1.6,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.060812799,101.523402
24.9,24.9,23.0,89.47,0.0,0,,0.0,0.0,,0.9,16.0,1011.4,89.0,6.5,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.065128881,101.405053
25.0,25.0,23.2,89.83,0.0,0,,0.0,0.0,,6.1,310.0,1014.2,89.0,7.4,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.056371053,101.4013034
31.2,36.7,23.9,65.21,0.0,0,,0.0,0.0,,3.7,344.0,1012.0,88.6,10.9,757.3,2.7,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.036203622,101.4965283
25.1,25.1,24.0,93.57,0.0,0,,0.0,0.0,,0.6,6.0,,89.0,5.6,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.025978613,101.4718707
24.9,24.9,23.7,93.14,0.0,0,,0.0,0.0,,3.6,343.0,1011.1,89.0,9.9,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.091041951,101.4347991
28.0,30.7,22.0,69.92,0.0,0,,0.0,0.0,,8.6,69.0,,89.0,9.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.003706446,101.5418216
26.0,26.0,23.8,87.92,0.0,0,,0.0,0.0,,3.4,304.0,1011.1,89.0,10.9,121.9,0.4,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.038580226,101.4681271
26.9,29.5,23.1,79.49,0.0,0,,0.0,0.0,,3.5,308.0,,89.0,10.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.091789565,101.4271678
26.0,26.0,22.0,78.41,0.0,0,,0.0,0.0,,2.2,203.0,,89.0,8.1,525.5,1.9,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.074017448,101.4795609
25.9,25.9,24.0,89.12,0.0,0,,0.0,0.0,,2.3,31.0,,89.0,7.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.061972893,101.463519
25.0,25.0,23.2,89.5,0.0,0,,0.0,0.0,,9.6,326.0,,89.0,8.3,260.9,0.9,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.027334989,101.4049905
29.0,32.7,23.0,70.25,0.0,0,,0.0,0.0,,5.3,281.0,,89.0,10.0,698.0,2.5,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.095629165,101.5094978
26.9,29.5,23.1,79.71,0.0,0,,0.0,0.0,,5.4,337.0,,89.0,9.9,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.035391549,101.4675108
33.0,37.3,22.2,53.25,0.0,0,,0.0,0.0,31.7,7.1,147.0,,89.0,10.0,797.3,2.9,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2.983935069,101.3844789
33.0,37.2,22.1,52.9,0.0,0,,0.0,0.0,31.7,6.3,158.0,,89.0,10.0,797.3,2.9,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.075273152,101.3874471
27.0,30.7,25.0,88.47,0.0,0,,0.0,0.0,,1.9,342.0,,89.0,8.1,382.9,1.4,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.071215603,101.507018
27.1,30.7,24.9,88.05,7.507,100,rain,0.0,0.0,,2.9,326.0,1010.3,89.0,6.2,0.0,,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK",3.060763025,101.4767561
29.0,33.4,23.8,73.56,0.0,0,,0.0,0.0,,8.1,144.0,,89.0,9.9,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.023202021,101.5534765
33.9,39.3,23.1,53.37,0.0,0,,0.0,0.0,,4.0,259.0,,89.0,10.0,654.8,2.4,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.086944469,101.4641769
34.1,39.4,22.9,52.15,0.0,0,,0.0,0.0,,4.6,159.0,1010.4,89.0,12.3,613.8,2.2,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.079275878,101.6569115
24.2,24.2,23.0,92.87,0.0,0,,0.0,0.0,,0.0,0.0,1010.5,89.0,7.6,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.067517753,101.7010419
25.8,25.8,23.8,88.75,0.0,0,,0.0,0.0,,1.8,244.0,,88.0,6.5,0.0,,0,,Partially cloudy,partly-cloudy-night,"WMSA,WMKK",3.092971068,101.6742982
32.9,37.0,22.1,53.42,0.0,0,,0.0,0.0,,12.2,61.0,,89.0,10.0,505.1,1.8,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.104848344,101.6955651
25.1,25.1,23.9,93.1,0.0,0,,0.0,0.0,,4.6,89.0,,89.0,9.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.111308346,101.6454725
25.4,25.4,24.2,93.54,0.0,0,,0.0,0.0,,3.8,291.0,,89.0,6.4,74.9,0.3,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.093967797,101.6722531
25.3,25.3,24.0,92.71,0.0,0,,0.0,0.0,,1.0,12.0,,89.0,8.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.118819548,101.694936
32.8,35.4,20.3,47.91,0.0,0,,0.0,0.0,,7.2,326.0,,89.0,10.0,856.5,3.1,9,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.066872789,101.6821073
25.0,25.0,24.0,94.19,0.0,0,,0.0,0.0,,2.5,310.0,,89.0,8.4,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.068663588,101.6984939
25.1,25.1,24.0,93.54,0.0,0,,0.0,0.0,,1.1,12.0,,89.0,6.3,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.083983344,101.6637317
32.3,37.6,23.4,59.67,0.0,0,,0.0,0.0,,8.5,255.0,1012.6,89.0,13.0,732.3,2.6,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.083466265,101.7007304
25.2,25.2,23.8,92.42,0.0,0,,0.0,0.0,,5.1,141.0,,89.0,9.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.088401288,101.6920349
26.1,26.1,22.1,78.66,0.0,0,,0.0,0.0,,6.5,333.0,,89.0,8.3,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.111150916,101.7003808
25.0,25.0,23.8,93.15,0.0,0,,0.0,0.0,,2.1,63.0,1011.9,89.0,10.1,168.6,0.6,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.080903412,101.6764712
25.7,25.7,24.1,91.19,0.0,0,,0.0,0.0,40.7,19.5,299.0,,98.8,1.1,551.3,2.0,6,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",3.127228828,101.6829331
23.3,23.3,21.9,92.12,0.0,0,,0.0,0.0,,0.5,32.0,1012.9,87.1,11.4,248.4,0.9,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.067389439,101.6582254
25.1,25.1,23.9,92.89,0.0,0,,0.0,0.0,,0.6,14.0,,89.0,6.5,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.116350812,101.6830017
30.0,35.3,24.1,70.89,0.0,0,,0.0,0.0,,7.3,316.0,,89.0,10.0,438.8,1.6,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.131804658,101.7047265
28.0,32.0,24.1,79.35,0.0,0,,0.0,0.0,,3.6,120.0,1011.6,89.0,7.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.124798972,101.6533864
30.7,34.7,22.7,62.42,0.0,0,,,,,9.7,53.1,,56.6,,1026.0,3.7,10,,Partially cloudy,partly-cloudy-day,remote,3.093596275,101.707437
25.1,25.1,23.9,93.1,0.0,0,,0.0,0.0,,2.2,324.0,,89.0,8.2,25.6,0.1,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.101742979,101.6637917
30.0,35.8,24.6,72.6,0.0,0,,0.0,0.0,,11.8,213.0,1010.0,89.0,10.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.136577355,101.6890867
29.9,35.0,24.0,70.68,0.0,0,,0.0,0.0,,5.6,229.0,,89.0,10.0,0.7,0.0,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.117231913,101.6692148
27.2,31.1,25.0,87.74,0.0,0,,0.0,0.0,,4.6,188.0,,89.0,8.4,349.6,1.3,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.073308998,101.7087387
24.2,24.2,23.0,93.18,0.0,0,,0.0,0.0,,1.3,15.0,,89.0,6.5,25.3,0.1,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.072674357,101.686765
29.9,34.0,23.0,66.56,0.0,0,,0.0,0.0,,7.7,196.0,,89.0,10.0,1.0,0.0,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.070219953,101.6416693
26.2,26.2,25.0,93.03,0.0,0,,0.0,0.0,,1.6,14.0,,89.0,6.4,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.06722069,101.7058971
25.1,25.1,24.0,93.47,0.0,0,,0.0,0.0,,2.3,338.0,,89.0,6.3,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.100164783,101.6823402
24.9,24.9,24.0,94.59,0.0,0,,0.0,0.0,,2.6,327.0,1011.2,89.0,7.4,96.1,0.3,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.076791779,101.6744305
25.9,25.9,23.0,83.95,0.0,0,,0.0,0.0,,5.0,322.0,,89.0,8.2,30.0,0.1,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.104291057,101.6512414
32.0,34.9,21.0,52.27,0.0,0,,0.0,0.0,,6.6,351.0,,89.0,10.0,824.5,3.0,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.099863529,101.7020276
31.1,37.9,25.0,70.16,0.0,0,,0.0,0.0,,16.0,280.0,,89.0,10.0,655.8,2.4,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.108399347,101.6535466
26.4,26.4,23.7,85.04,0.534,100,rain,0.0,0.0,,3.6,73.0,1010.7,89.0,11.3,137.1,0.5,1,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK",3.136091011,101.7024656
26.0,26.0,25.0,94.23,0.0,0,,0.0,0.0,,0.0,0.0,,89.0,8.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.134028316,101.6947197
26.6,26.6,23.8,84.49,0.0,0,,0.0,0.0,,1.8,294.0,1009.2,89.0,8.3,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.107391245,101.6943634
25.2,25.2,23.9,92.86,0.0,0,,0.0,0.0,,0.6,50.0,,90.0,9.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999",3.111620426,101.6410722
30.8,35.2,23.0,63.24,0.0,0,,0.0,0.0,,9.7,141.0,,98.9,10.0,267.8,1.0,3,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",3.074967738,101.6482589
33.9,40.2,23.9,56.01,0.0,0,,0.0,0.0,,8.0,210.0,,89.0,10.0,513.3,1.8,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.106845133,101.6888249
32.0,39.2,25.0,66.58,0.0,0,,0.0,0.0,,3.8,194.0,,89.0,10.0,627.0,2.3,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.134927694,101.7030455
33.8,39.3,23.2,54.21,0.0,0,,0.0,0.0,,9.6,323.0,,89.0,10.0,488.6,1.8,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.1100484,101.6802076
29.8,34.8,24.0,71.06,0.0,0,,0.0,0.0,,2.1,6.0,,89.0,10.0,540.5,1.9,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.071473352,101.694048
27.8,32.3,25.0,84.69,0.0,0,,0.0,0.0,,2.1,271.0,,89.0,8.4,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.085871566,101.7042004
28.0,31.9,24.0,78.92,0.0,0,,0.0,0.0,,2.4,92.0,,89.0,10.0,946.8,3.4,9,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.082611318,101.6888655
31.7,37.5,24.0,63.77,0.0,0,,0.0,0.0,,12.4,259.0,,89.0,10.0,92.5,0.3,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.074677173,101.6748561
27.0,30.6,25.0,88.84,0.0,0,,0.0,0.0,,4.7,184.0,,89.0,9.2,0.4,0.0,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.077349815,101.6989942
24.2,24.2,23.0,93.24,0.0,0,,0.0,0.0,,1.2,14.0,,89.0,6.5,25.3,0.1,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.111226565,101.7083058
25.8,25.8,24.8,94.22,0.0,0,,0.0,0.0,,1.8,72.0,,89.0,9.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.0767702,101.6999226
25.8,25.8,24.7,93.79,0.0,0,,0.0,0.0,,0.3,2.0,1012.6,89.0,6.4,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.119990536,101.6674743
25.8,25.8,23.3,86.28,0.0,0,,0.0,0.0,,1.0,22.0,1012.2,89.0,7.6,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.067800848,101.6916091
25.9,25.9,24.6,92.13,0.0,0,,0.0,0.0,,2.9,333.0,1012.8,88.1,5.9,227.3,0.8,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.073646678,101.6966592
27.1,29.3,22.0,73.83,0.0,0,,0.0,0.0,,3.7,201.0,,89.0,10.0,484.4,1.7,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.124666275,101.655607
24.8,24.8,22.9,89.46,0.0,0,,0.0,0.0,,0.9,9.0,1011.8,89.0,9.0,139.4,0.5,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.136862282,101.6955491
24.5,24.5,23.4,93.41,0.0,0,,0.0,0.0,,11.5,199.0,,98.5,1.8,1.3,0.0,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",3.110540535,101.6915387
33.0,39.3,24.0,59.27,0.0,0,,0.0,0.0,,5.6,230.0,,89.0,10.0,841.3,3.0,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.10061293,101.6471034
27.0,30.6,24.9,88.32,0.0,0,,0.0,0.0,,0.4,7.0,,89.0,2.8,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.112896496,101.6694822
24.9,24.9,22.9,88.38,0.0,0,,0.0,0.0,,2.1,343.0,,89.0,7.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.137805625,101.6450617
26.0,26.0,23.8,87.73,0.0,0,,0.0,0.0,,7.2,133.0,,89.0,9.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.078189844,101.7029848
25.8,25.8,23.9,89.63,0.0,0,,0.0,0.0,,3.3,77.0,,89.0,10.0,21.6,0.1,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.101973668,101.6540436
29.1,33.6,23.9,73.74,0.0,0,,0.0,0.0,,4.2,349.0,,89.0,10.0,533.0,1.9,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.089274193,101.6459583
24.3,24.3,23.3,94.16,0.0,0,,0.0,0.0,,7.2,272.0,,89.0,2.4,40.3,0.1,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.112676555,101.7043502
25.0,25.0,22.8,87.34,0.0,0,,0.0,0.0,,2.5,21.0,1012.5,89.0,5.6,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.108035112,101.685105
28.9,33.4,24.0,74.69,0.0,0,,0.0,0.0,,6.7,168.0,1009.9,89.0,10.1,140.2,0.5,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.087827228,101.6897026
25.0,25.0,23.8,92.53,0.0,0,,0.0,0.0,,3.5,333.0,1011.2,89.0,9.1,157.2,0.6,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.133165982,101.6438872
28.8,34.9,25.8,84.08,0.0,0,,0.0,0.0,,15.9,172.0,,89.0,3.5,158.4,0.6,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.082325405,101.7054954
32.0,37.9,24.0,62.71,0.0,0,,0.0,0.0,,3.9,219.0,,89.0,10.0,870.0,3.1,9,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.125138276,101.6455401
32.1,36.9,23.0,58.64,0.0,0,,0.0,0.0,,5.4,155.0,,89.0,10.0,902.0,3.2,9,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.083465581,101.6659505
31.2,36.9,24.0,65.48,0.0,0,,0.0,0.0,,16.1,264.0,,89.0,9.0,453.6,1.6,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.089756744,101.644226
32.0,38.2,24.2,63.6,0.0,0,,0.0,0.0,,10.5,271.0,,89.0,10.0,402.4,1.4,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.078933245,101.6602189
